mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0698674201965332,0.0139025062877069,0.02076263427734375,0.007058497508160558,,4,5,"{'max_depth': None, 'max_features': 4, 'n_estimators': 5}",0.668042328042328,0.6092063492063491,0.6672240802675585,0.582566889632107,0.7054765886287626,0.6465032471554211,0.04438480898870163,115
0.1543513298034668,0.01929799887148132,0.01795482635498047,0.004667087497481183,,4,10,"{'max_depth': None, 'max_features': 4, 'n_estimators': 10}",0.6918518518518518,0.6657142857142857,0.7213628762541806,0.6621028428093645,0.7730978260869565,0.7028259365433278,0.041080000290198,87
0.34570817947387694,0.0982360692147262,0.027298927307128906,0.01308813499924293,,4,25,"{'max_depth': None, 'max_features': 4, 'n_estimators': 25}",0.7444444444444445,0.6591534391534393,0.698160535117057,0.7090301003344481,0.7540760869565217,0.712972921201182,0.034092275594749546,74
0.6001213550567627,0.08355549614013234,0.038057470321655275,0.014619407727572723,,4,50,"{'max_depth': None, 'max_features': 4, 'n_estimators': 50}",0.7533333333333333,0.6518518518518518,0.727633779264214,0.7404891304347826,0.7492683946488295,0.7245152979066022,0.03738464820846692,59
1.6613141536712646,0.3396506949847124,0.12546052932739257,0.06453524015075007,,4,150,"{'max_depth': None, 'max_features': 4, 'n_estimators': 150}",0.7772486772486773,0.6485714285714286,0.7280518394648829,0.7559573578595317,0.7504180602006688,0.7320494726690379,0.0445791991727498,33
0.08798298835754395,0.03338509805309849,0.035806465148925784,0.0188581958196813,,7,3,"{'max_depth': None, 'max_features': 7, 'n_estimators': 3}",0.6034920634920635,0.6491005291005291,0.6136078595317725,0.5970944816053512,0.6406772575250836,0.6207944382509599,0.020539076476120507,119
0.12619619369506835,0.046685396541074176,0.028490543365478516,0.016362418220514017,,7,5,"{'max_depth': None, 'max_features': 7, 'n_estimators': 5}",0.6138624338624339,0.6507936507936508,0.6440217391304348,0.6394230769230769,0.6956521739130435,0.648750614924528,0.026572469363541112,114
0.21731853485107422,0.08334045404964388,0.02271299362182617,0.008349198320489493,,7,10,"{'max_depth': None, 'max_features': 7, 'n_estimators': 10}",0.6865608465608466,0.6498412698412699,0.7040133779264215,0.6485158862876255,0.6924122073578596,0.6762687175948047,0.022825144019834123,105
0.3559422969818115,0.06334313803375363,0.030895471572875977,0.012207961524779735,,7,25,"{'max_depth': None, 'max_features': 7, 'n_estimators': 25}",0.7593650793650792,0.6489947089947089,0.736935618729097,0.7011914715719064,0.7412207357859532,0.717541522889349,0.039120418776674826,69
0.6366927146911621,0.03283740415450293,0.03925371170043945,0.023785937900064117,,7,50,"{'max_depth': None, 'max_features': 7, 'n_estimators': 50}",0.756084656084656,0.6732275132275133,0.7390259197324415,0.7408026755852842,0.743520066889632,0.7305321663039054,0.02926795438027535,44
1.7081015586853028,0.47841102466200996,0.0800745964050293,0.03394642926201619,,7,150,"{'max_depth': None, 'max_features': 7, 'n_estimators': 150}",0.7609523809523809,0.6706878306878306,0.747700668896321,0.7366220735785953,0.7619147157190636,0.7355755339668383,0.03375282221487883,24
0.06677870750427246,0.010938289600827268,0.01668891906738281,0.004000784071930703,,15,3,"{'max_depth': None, 'max_features': 15, 'n_estimators': 3}",0.5996825396825397,0.6248677248677248,0.6626254180602007,0.6266722408026756,0.6589673913043479,0.6345630629434977,0.023477574725086048,118
0.11896939277648926,0.02275706205542725,0.017272043228149413,0.006099555258803771,,15,5,"{'max_depth': None, 'max_features': 15, 'n_estimators': 5}",0.6871957671957672,0.6567195767195767,0.705267558528428,0.6875,0.700982441471572,0.6875330687830689,0.01699990536029308,96
0.2931357383728027,0.038236227591844904,0.022716379165649413,0.007360535145455837,,15,10,"{'max_depth': None, 'max_features': 15, 'n_estimators': 10}",0.6813756613756614,0.6861375661375662,0.707566889632107,0.6972198996655519,0.7386078595317725,0.7021815752685318,0.020350873704694853,88
0.6230291843414306,0.24928508042188413,0.04929661750793457,0.04349852697590105,,15,25,"{'max_depth': None, 'max_features': 15, 'n_estimators': 25}",0.7385185185185186,0.680952380952381,0.7236622073578596,0.7185409698996655,0.7485367892976589,0.7220421732052167,0.02313736631249456,64
0.9974315643310547,0.06880651122188354,0.04481687545776367,0.021100326117879677,,15,50,"{'max_depth': None, 'max_features': 15, 'n_estimators': 50}",0.7614814814814814,0.6824338624338625,0.717809364548495,0.7171822742474916,0.7385033444816054,0.7234820654385871,0.026177915570366302,62
2.4943455696105956,0.05714851477703996,0.07560076713562011,0.027700632464896496,,15,150,"{'max_depth': None, 'max_features': 15, 'n_estimators': 150}",0.7535449735449736,0.6783068783068783,0.732755016722408,0.7297240802675585,0.7446697324414716,0.727800136256658,0.026173325757002704,51
0.10709118843078613,0.040568054283723266,0.016809368133544923,0.006532195350080386,,20,3,"{'max_depth': None, 'max_features': 20, 'n_estimators': 3}",0.6966137566137567,0.5901587301587301,0.6694188963210702,0.6067098662207357,0.68561872909699,0.6497039956822566,0.04306554276569945,113
0.11802406311035156,0.034960034774608476,0.03150625228881836,0.018578242743302952,,20,5,"{'max_depth': None, 'max_features': 20, 'n_estimators': 5}",0.7146031746031746,0.622010582010582,0.6495610367892977,0.6410953177257526,0.6864548494983278,0.6627449921254269,0.033326402967797236,112
0.1659116268157959,0.011385226415828084,0.023633861541748048,0.014095291327228416,,20,10,"{'max_depth': None, 'max_features': 20, 'n_estimators': 10}",0.7321693121693121,0.6679365079365079,0.6998327759197325,0.6901128762541806,0.7153010033444815,0.7010704951248428,0.02185912282273336,89
0.4236351490020752,0.04795826199947746,0.040593624114990234,0.0324686243671301,,20,25,"{'max_depth': None, 'max_features': 20, 'n_estimators': 25}",0.7627513227513228,0.6982010582010583,0.7286789297658862,0.705685618729097,0.7385033444816054,0.7267640547857941,0.023223722203256893,53
0.667139196395874,0.02354892991793002,0.02333493232727051,0.0022675770607202494,,20,50,"{'max_depth': None, 'max_features': 20, 'n_estimators': 50}",0.7723809523809523,0.6820105820105821,0.7147784280936454,0.7218854515050168,0.7341137123745818,0.7250338252729557,0.02929259184387919,57
1.6863142013549806,0.2167224132197578,0.04397969245910645,0.011631442948291928,,20,150,"{'max_depth': None, 'max_features': 20, 'n_estimators': 150}",0.7586243386243386,0.6743915343915343,0.7341137123745819,0.7339046822742474,0.7491638795986623,0.7300396294526729,0.029363480076369537,45
